date,high,low,open,close,volume,marketcap,time_close,market_cap,high_shifted,low_shifted,open_shifted,volume_shifted,marketcap_shifted,prediction_5D
2013-05-26 23:59:59,136.0,130.61500549316406,131.98599243164062,133.47999572753906,0.0,1495293015.0,,,123.0,121.20999908447266,122.0199966430664,0.0,1374013440.0,122.87999725341795
2013-05-27 23:59:59,135.46499633789062,124.6999969482422,133.5,129.7449951171875,0.0,1454029509.62,,,124.0009994506836,122.0,122.88999938964844,0.0,1385778992.85,123.88899993896484
2013-05-28 23:59:59,130.5800018310547,125.5999984741211,129.77000427246094,129.0,0.0,1446189975.0,,,126.93399810791016,123.0999984741211,123.8000030517578,0.0,1417769832.5,126.6999969482422
2013-05-29 23:59:59,132.58999633789062,127.66200256347656,129.0,132.3000030517578,0.0,1483734577.5,,,133.85000610351562,125.71900177001952,126.3000030517578,0.0,1491070770.0,133.1999969482422
2013-05-30 23:59:59,132.25,127.0,132.25,128.7989959716797,0.0,1445053940.55,,,133.218994140625,128.89999389648438,133.10000610351562,0.0,1477958233.0,131.97999572753906
2013-05-31 23:59:59,129.89999389648438,126.4000015258789,128.7989959716797,129.0,0.0,1447870200.0,,,136.0,130.61500549316406,131.98599243164062,0.0,1495293015.0,133.47999572753906
2013-06-01 23:59:59,129.77999877929688,127.1989974975586,128.81500244140625,129.3000030517578,0.0,1451916165.0,,,135.46499633789062,124.6999969482422,133.5,0.0,1454029509.62,129.7449951171875
2013-06-02 23:59:59,129.39999389648438,115.0500030517578,129.3000030517578,122.29199981689452,0.0,1373837499.9,,,130.5800018310547,125.5999984741211,129.77000427246094,0.0,1446189975.0,129.0
2013-06-03 23:59:59,122.5,116.0,122.5,122.22200012207033,0.0,1373708057.9,,,132.58999633789062,127.66200256347656,129.0,0.0,1483734577.5,132.3000030517578
2013-06-04 23:59:59,123.83999633789062,119.0999984741211,120.73699951171876,121.41999816894533,0.0,1365337545.0,,,132.25,127.0,132.25,0.0,1445053940.55,128.7989959716797
2013-06-05 23:59:59,123.46900177001952,119.89900207519533,121.4000015258789,121.6500015258789,0.0,1368486468.75,,,129.89999389648438,126.4000015258789,128.7989959716797,0.0,1447870200.0,129.0
2013-06-06 23:59:59,123.0999984741211,117.25,121.9000015258789,118.0,0.0,1327960200.0,,,129.77999877929688,127.1989974975586,128.81500244140625,0.0,1451916165.0,129.3000030517578
2013-06-07 23:59:59,119.0,106.41999816894533,118.97000122070312,111.5,0.0,1255258637.5,,,129.39999389648438,115.0500030517578,129.3000030517578,0.0,1373837499.9,122.29199981689452
2013-06-08 23:59:59,111.41500091552734,107.3000030517578,111.0,108.3000030517578,0.0,1219717920.0,,,122.5,116.0,122.5,0.0,1373708057.9,122.22200012207033
2013-06-09 23:59:59,108.98999786376952,88.5,107.89199829101562,100.0,0.0,1126642500.0,,,123.83999633789062,119.0999984741211,120.73699951171876,0.0,1365337545.0,121.41999816894533
2013-06-10 23:59:59,110.10099792480467,95.0019989013672,100.43699645996094,106.3499984741211,0.0,1198638945.0,,,123.46900177001952,119.89900207519533,121.4000015258789,0.0,1368486468.75,121.6500015258789
2013-06-11 23:59:59,109.5999984741211,104.0,106.3499984741211,108.9000015258789,0.0,1227874725.0,,,123.0999984741211,117.25,121.9000015258789,0.0,1327960200.0,118.0
2013-06-12 23:59:59,111.78700256347656,106.73400115966795,109.0,108.1500015258789,0.0,1219969852.5,,,119.0,106.41999816894533,118.97000122070312,0.0,1255258637.5,111.5
2013-06-13 23:59:59,110.3000030517578,100.52999877929688,108.7760009765625,104.0,0.0,1173637400.0,,,111.41500091552734,107.3000030517578,111.0,0.0,1219717920.0,108.3000030517578
2013-06-14 23:59:59,104.6999969482422,98.0,103.9489974975586,99.97889709472656,0.0,1128709292.08,,,108.98999786376952,88.5,107.89199829101562,0.0,1126642500.0,100.0
2013-06-15 23:59:59,103.6999969482422,98.0,100.0,99.98809814453124,0.0,1129245603.78,,,110.10099792480467,95.0019989013672,100.43699645996094,0.0,1198638945.0,106.3499984741211
2013-06-16 23:59:59,101.5999984741211,98.94660186767578,99.8000030517578,99.51000213623048,0.0,1124306271.75,,,109.5999984741211,104.0,106.3499984741211,0.0,1227874725.0,108.9000015258789
2013-06-17 23:59:59,102.20999908447266,99.0,99.9000015258789,101.6999969482422,0.0,1149418485.0,,,111.78700256347656,106.73400115966795,109.0,0.0,1219969852.5,108.1500015258789
2013-06-18 23:59:59,111.11100006103516,101.03299713134766,101.9499969482422,107.4000015258789,0.0,1214216070.0,,,110.3000030517578,100.52999877929688,108.7760009765625,0.0,1173637400.0,104.0
2013-06-19 23:59:59,110.2249984741211,105.75499725341795,107.0500030517578,108.25,0.0,1224193837.5,,,104.6999969482422,98.0,103.9489974975586,0.0,1128709292.08,99.97889709472656
2013-06-20 23:59:59,114.3000030517578,107.5,108.2509994506836,110.1500015258789,0.0,1246104920.0,,,103.6999969482422,98.0,100.0,0.0,1129245603.78,99.98809814453124
2013-06-21 23:59:59,114.98999786376952,107.68499755859376,111.29000091552734,109.5,0.0,1239214237.5,,,101.5999984741211,98.94660186767578,99.8000030517578,0.0,1124306271.75,99.51000213623048
2013-06-22 23:59:59,109.95600128173828,107.51399993896484,109.5,108.3000030517578,0.0,1226110327.5,,,102.20999908447266,99.0,99.9000015258789,0.0,1149418485.0,101.6999969482422
2013-06-23 23:59:59,108.8000030517578,106.23400115966795,108.1999969482422,107.5999984741211,0.0,1218626490.0,,,111.11100006103516,101.03299713134766,101.9499969482422,0.0,1214216070.0,107.4000015258789
2013-06-24 23:59:59,108.33399963378906,100.9800033569336,107.9000015258789,102.73699951171876,0.0,1163935725.67,,,110.2249984741211,105.75499725341795,107.0500030517578,0.0,1224193837.5,108.25
2013-06-25 23:59:59,106.47000122070312,101.01000213623048,102.08999633789062,103.9499969482422,0.0,1178086140.0,,,114.3000030517578,107.5,108.2509994506836,0.0,1246104920.0,110.1500015258789
2013-06-26 23:59:59,105.48899841308594,102.79199981689452,103.3290023803711,104.0,0.0,1179105200.0,,,114.98999786376952,107.68499755859376,111.29000091552734,0.0,1239214237.5,109.5
2013-06-27 23:59:59,104.0,101.0999984741211,104.0,101.43699645996094,0.0,1150468022.9,,,109.95600128173828,107.51399993896484,109.5,0.0,1226110327.5,108.3000030517578
2013-06-28 23:59:59,101.73699951171876,92.33300018310548,101.73699951171876,94.64920043945312,0.0,1073887456.97,,,108.8000030517578,106.23400115966795,108.1999969482422,0.0,1218626490.0,107.5999984741211
2013-06-29 23:59:59,99.98999786376952,93.0,94.66000366210938,94.99400329589844,0.0,1078198523.95,,,108.33399963378906,100.9800033569336,107.9000015258789,0.0,1163935725.67,102.73699951171876
2013-06-30 23:59:59,98.12229919433594,94.22229766845705,94.9990005493164,96.61399841308594,0.0,1096957771.35,,,106.47000122070312,101.01000213623048,102.08999633789062,0.0,1178086140.0,103.9499969482422
2013-07-01 23:59:59,97.66490173339844,86.29720306396484,97.51000213623048,88.05000305175781,0.0,1000065296.25,,,105.48899841308594,102.79199981689452,103.3290023803711,0.0,1179105200.0,104.0
2013-07-02 23:59:59,92.3000030517578,87.51000213623047,88.05000305175781,90.13400268554688,0.0,1024082227.85,,,104.0,101.0999984741211,104.0,0.0,1150468022.9,101.43699645996094
2013-07-03 23:59:59,90.981201171875,76.97920227050781,90.40499877929688,77.52999877929688,0.0,881233115.5,,,101.73699951171876,92.33300018310548,101.73699951171876,0.0,1073887456.97,94.64920043945312
2013-07-04 23:59:59,83.1050033569336,72.0,78.88999938964844,80.52580261230469,0.0,915618608.9,,,99.98999786376952,93.0,94.66000366210938,0.0,1078198523.95,94.99400329589844
2013-07-05 23:59:59,80.0,65.5260009765625,79.98999786376953,68.43099975585938,0.0,778411178.875,,,98.12229919433594,94.22229766845705,94.9990005493164,0.0,1096957771.35,96.61399841308594
2013-07-06 23:59:59,75.0,66.81999969482422,68.50499725341797,70.27729797363281,0.0,799741618.54,,,97.66490173339844,86.29720306396484,97.51000213623048,0.0,1000065296.25,88.05000305175781
2013-07-07 23:59:59,74.56109619140625,66.62000274658203,68.7490005493164,74.56109619140625,0.0,848838978.923,,,92.3000030517578,87.51000213623047,88.05000305175781,0.0,1024082227.85,90.13400268554688
2013-07-08 23:59:59,80.0,72.5999984741211,76.5,76.51599884033203,0.0,871457940.1,,,90.981201171875,76.97920227050781,90.40499877929688,0.0,881233115.5,77.52999877929688
2013-07-09 23:59:59,78.30000305175781,72.5199966430664,76.0,76.69400024414062,0.0,873841849.25,,,83.1050033569336,72.0,78.88999938964844,0.0,915618608.9,80.52580261230469
2013-07-10 23:59:59,87.0,76.19999694824219,76.72000122070312,86.76000213623047,0.0,988957719.0,,,80.0,65.5260009765625,79.98999786376953,0.0,778411178.875,68.43099975585938
2013-07-11 23:59:59,90.27999877929688,85.07990264892578,88.0,88.9800033569336,0.0,1014650062.5,,,75.0,66.81999969482422,68.50499725341797,0.0,799741618.54,70.27729797363281
2013-07-12 23:59:59,104.0,88.16600036621094,88.97899627685547,93.59490203857422,0.0,1067634684.43,,,74.56109619140625,66.62000274658203,68.7490005493164,0.0,848838978.923,74.56109619140625
2013-07-13 23:59:59,98.25,88.06220245361328,93.98989868164062,98.13390350341795,0.0,1119796119.51,,,80.0,72.5999984741211,76.5,0.0,871457940.1,76.51599884033203
2013-07-14 23:59:59,98.6999969482422,92.86000061035156,98.6999969482422,94.69129943847656,0.0,1080917760.48,,,78.30000305175781,72.5199966430664,76.0,0.0,873841849.25,76.69400024414062
2013-07-15 23:59:59,101.9000015258789,93.11000061035156,93.6050033569336,98.40019989013672,0.0,1123658943.86,,,87.0,76.19999694824219,76.72000122070312,0.0,988957719.0,86.76000213623047
2013-07-16 23:59:59,99.86229705810548,96.1416015625,98.89029693603516,97.45079803466795,0.0,1113217032.45,,,90.27999877929688,85.07990264892578,88.0,0.0,1014650062.5,88.9800033569336
2013-07-17 23:59:59,99.97000122070312,96.18000030517578,96.70999908447266,98.5,0.0,1125658000.0,,,104.0,88.16600036621094,88.97899627685547,0.0,1067634684.43,93.59490203857422
2013-07-18 23:59:59,98.8000030517578,86.19999694824219,98.5,90.58000183105467,0.0,1035512824.5,,,98.25,88.06220245361328,93.98989868164062,0.0,1119796119.51,98.13390350341795
2013-07-19 23:59:59,95.20010375976562,87.80000305175781,90.06890106201172,92.16999816894533,0.0,1054083771.0,,,98.6999969482422,92.86000061035156,98.6999969482422,0.0,1080917760.48,94.69129943847656
2013-07-20 23:59:59,93.0999984741211,89.27110290527344,92.0,89.39009857177734,0.0,1022707664.6,,,101.9000015258789,93.11000061035156,93.6050033569336,0.0,1123658943.86,98.40019989013672
2013-07-21 23:59:59,91.9499969482422,88.0,89.82140350341797,90.7573013305664,0.0,1038798980.07,,,99.86229705810548,96.1416015625,98.89029693603516,0.0,1113217032.45,97.45079803466795
2013-07-22 23:59:59,91.9980010986328,90.07540130615234,91.9980010986328,91.61000061035156,0.0,1048939080.5,,,99.97000122070312,96.18000030517578,96.70999908447266,0.0,1125658000.0,98.5
2013-07-23 23:59:59,96.81929779052734,91.5999984741211,91.5999984741211,95.55850219726562,0.0,1094484057.67,,,98.8000030517578,86.19999694824219,98.5,0.0,1035512824.5,90.58000183105467
2013-07-24 23:59:59,95.98999786376952,93.0,95.55850219726562,94.51000213623048,0.0,1082848325.0,,,95.20010375976562,87.80000305175781,90.06890106201172,0.0,1054083771.0,92.16999816894533
2013-07-25 23:59:59,97.33000183105467,93.8656997680664,94.50499725341795,96.9000015258789,0.0,1110587857.5,,,93.0999984741211,89.27110290527344,92.0,0.0,1022707664.6,89.39009857177734
2013-07-26 23:59:59,97.46910095214844,96.0,96.9499969482422,96.02020263671876,0.0,1100902799.57,,,91.9499969482422,88.0,89.82140350341797,0.0,1038798980.07,90.7573013305664
2013-07-27 23:59:59,96.99500274658205,93.0,96.02010345458984,94.11599731445312,0.0,1079491696.8,,,91.9980010986328,90.07540130615234,91.9980010986328,0.0,1048939080.5,91.61000061035156
2013-07-28 23:59:59,100.5770034790039,94.0,94.4000015258789,99.75599670410156,0.0,1144602837.9,,,96.81929779052734,91.5999984741211,91.5999984741211,0.0,1094484057.67,95.55850219726562
2013-07-29 23:59:59,102.5,98.45500183105467,98.5999984741211,101.1999969482422,0.0,1161619140.0,,,95.98999786376952,93.0,95.55850219726562,0.0,1082848325.0,94.51000213623048
2013-07-30 23:59:59,107.98999786376952,100.47000122070312,101.48899841308594,107.98999786376952,0.0,1240092366.0,,,97.33000183105467,93.8656997680664,94.50499725341795,0.0,1110587857.5,96.9000015258789
2013-07-31 23:59:59,111.34400177001952,103.87999725341795,107.9499969482422,106.08999633789062,0.0,1218777833.5,,,97.46910095214844,96.0,96.9499969482422,0.0,1100902799.57,96.02020263671876
2013-08-01 23:59:59,108.0,103.01100158691406,106.21299743652344,104.0,0.0,1195225200.0,,,96.99500274658205,93.0,96.02010345458984,0.0,1079491696.8,94.11599731445312
2013-08-02 23:59:59,108.0,101.21099853515624,104.8560028076172,104.5009994506836,0.0,1201487184.88,,,100.5770034790039,94.0,94.4000015258789,0.0,1144602837.9,99.75599670410156
2013-08-03 23:59:59,105.77999877929688,102.0019989013672,104.5009994506836,104.00499725341795,0.0,1196226508.12,,,102.5,98.45500183105467,98.5999984741211,0.0,1161619140.0,101.1999969482422
2013-08-04 23:59:59,105.9499969482422,103.52300262451172,104.9499969482422,105.1439971923828,0.0,1209797378.4,,,107.98999786376952,100.47000122070312,101.48899841308594,0.0,1240092366.0,107.98999786376952
2013-08-05 23:59:59,107.7699966430664,105.0,105.12000274658205,106.22000122070312,0.0,1222677176.0,,,111.34400177001952,103.87999725341795,107.9499969482422,0.0,1218777833.5,106.08999633789062
2013-08-06 23:59:59,107.38200378417967,105.55699920654295,106.72000122070312,106.75,0.0,1229098150.0,,,108.0,103.01100158691406,106.21299743652344,0.0,1195225200.0,104.0
2013-08-07 23:59:59,106.75,106.75,106.75,106.75,0.0,1229098150.0,,,108.0,101.21099853515624,104.8560028076172,0.0,1201487184.88,104.5009994506836
2013-08-08 23:59:59,106.75,101.26000213623048,106.75,103.0,0.0,1187105900.0,,,105.77999877929688,102.0019989013672,104.5009994506836,0.0,1196226508.12,104.00499725341795
2013-08-09 23:59:59,105.75,101.93499755859376,103.06999969482422,102.8000030517578,0.0,1185307130.0,,,105.9499969482422,103.52300262451172,104.9499969482422,0.0,1209797378.4,105.1439971923828
2013-08-10 23:59:59,103.9000015258789,102.41000366210938,102.8000030517578,103.0,0.0,1188153925.0,,,107.7699966430664,105.0,105.12000274658205,0.0,1222677176.0,106.22000122070312
2013-08-11 23:59:59,105.19000244140624,102.75499725341795,103.0,105.0,0.0,1211789250.0,,,107.38200378417967,105.55699920654295,106.72000122070312,0.0,1229098150.0,106.75
2013-08-12 23:59:59,108.0,103.5,105.0,106.63600158691406,0.0,1231248580.9,,,106.75,106.75,106.75,0.0,1229098150.0,106.75
2013-08-13 23:59:59,109.3499984741211,104.6500015258789,106.98999786376952,109.0,0.0,1259042650.0,,,106.75,101.26000213623048,106.75,0.0,1187105900.0,103.0
2013-08-14 23:59:59,114.99500274658205,108.0009994506836,109.55500030517578,112.56199645996094,0.0,1300656724.05,,,105.75,101.93499755859376,103.06999969482422,0.0,1185307130.0,102.8000030517578
2013-08-15 23:59:59,113.24500274658205,109.0,112.56199645996094,109.98999786376952,0.0,1271404657.25,,,103.9000015258789,102.41000366210938,102.8000030517578,0.0,1188153925.0,103.0
2013-08-16 23:59:59,112.3000030517578,108.51699829101562,109.99500274658205,108.99400329589844,0.0,1260352119.0,,,105.19000244140624,102.75499725341795,103.0,0.0,1211789250.0,105.0
2013-08-17 23:59:59,113.75,108.2249984741211,108.99400329589844,113.5,0.0,1312996375.0,,,108.0,103.5,105.0,0.0,1231248580.9,106.63600158691406
2013-08-18 23:59:59,114.68800354003906,112.0,112.75,113.5,0.0,1313544012.5,,,109.3499984741211,104.6500015258789,106.98999786376952,0.0,1259042650.0,109.0
2013-08-19 23:59:59,123.06199645996094,111.77100372314452,113.37999725341795,119.0,0.0,1377725475.0,,,114.99500274658205,108.0009994506836,109.55500030517578,0.0,1300656724.05,112.56199645996094
2013-08-20 23:59:59,123.01100158691406,117.50800323486328,119.0,121.20500183105467,0.0,1403829641.38,,,113.24500274658205,109.0,112.56199645996094,0.0,1271404657.25,109.98999786376952
2013-08-21 23:59:59,124.91400146484376,119.68199920654295,121.20999908447266,123.3000030517578,0.0,1428698677.5,,,112.3000030517578,108.51699829101562,109.99500274658205,0.0,1260352119.0,108.99400329589844
2013-08-22 23:59:59,123.5,120.5999984741211,123.3000030517578,121.1500015258789,0.0,1404437432.5,,,113.75,108.2249984741211,108.99400329589844,0.0,1312996375.0,113.5
2013-08-23 23:59:59,122.0,118.44400024414062,122.0,118.5009994506836,0.0,1374309422.45,,,114.68800354003906,112.0,112.75,0.0,1313544012.5,113.5
2013-08-24 23:59:59,121.38999938964844,118.0199966430664,118.51000213623048,120.04499816894533,0.0,1392768092.25,,,123.06199645996094,111.77100372314452,113.37999725341795,0.0,1377725475.0,119.0
2013-08-25 23:59:59,122.98699951171876,119.16999816894533,119.60299682617188,122.11100006103516,0.0,1417198896.58,,,123.01100158691406,117.50800323486328,119.0,0.0,1403829641.38,121.20500183105467
2013-08-26 23:59:59,122.75499725341795,119.93000030517578,122.11100006103516,120.05599975585938,0.0,1393847158.6,,,124.91400146484376,119.68199920654295,121.20999908447266,0.0,1428698677.5,123.3000030517578
2013-08-27 23:59:59,127.23999786376952,120.06999969482422,120.06999969482422,126.5,0.0,1469193137.5,,,123.5,120.5999984741211,123.3000030517578,0.0,1404437432.5,121.1500015258789
2013-08-28 23:59:59,127.31999969482422,122.62000274658205,126.4800033569336,122.62000274658205,0.0,1424675797.5,,,122.0,118.44400024414062,122.0,0.0,1374309422.45,118.5009994506836
2013-08-29 23:59:59,123.6999969482422,122.20999908447266,122.62000274658205,122.38999938964844,0.0,1422584866.25,,,121.38999938964844,118.0199966430664,118.51000213623048,0.0,1392768092.25,120.04499816894533
2013-08-30 23:59:59,135.75,120.98999786376952,122.3499984741211,133.49000549316406,0.0,1552288465.0,,,122.98699951171876,119.16999816894533,119.60299682617188,0.0,1417198896.58,122.11100006103516
2013-08-31 23:59:59,140.88999938964844,132.72000122070312,133.08999633789062,135.35000610351562,0.0,1574672051.25,,,122.75499725341795,119.93000030517578,122.11100006103516,0.0,1393847158.6,120.05599975585938
2013-09-01 23:59:59,145.80999755859375,134.80999755859375,135.13999938964844,138.33999633789062,0.0,1610215347.0,,,127.23999786376952,120.06999969482422,120.06999969482422,0.0,1469193137.5,126.5
2013-09-02 23:59:59,146.5,134.88999938964844,138.6300048828125,135.85000610351562,0.0,1581969853.75,,,127.31999969482422,122.62000274658205,126.4800033569336,0.0,1424675797.5,122.62000274658205
2013-09-03 23:59:59,138.33999633789062,133.0,135.61000061035156,136.77000427246094,0.0,1593346565.25,,,123.6999969482422,122.20999908447266,122.62000274658205,0.0,1422584866.25,122.38999938964844
2013-09-04 23:59:59,144.5,123.61000061035156,136.52999877929688,126.73999786376952,0.0,1477012117.5,,,135.75,120.98999786376952,122.3499984741211,0.0,1552288465.0,133.49000549316406
2013-09-05 23:59:59,131.44000244140625,121.83000183105467,126.76000213623048,126.43000030517578,0.0,1473965190.5,,,140.88999938964844,132.72000122070312,133.08999633789062,0.0,1574672051.25,135.35000610351562
2013-09-06 23:59:59,127.33999633789062,119.1500015258789,126.48999786376952,119.1500015258789,0.0,1389646450.0,,,145.80999755859375,134.80999755859375,135.13999938964844,0.0,1610215347.0,138.33999633789062
2013-09-07 23:59:59,125.94000244140624,118.45999908447266,118.88999938964844,124.1500015258789,0.0,1448411493.75,,,146.5,134.88999938964844,138.6300048828125,0.0,1581969853.75,135.85000610351562
2013-09-08 23:59:59,124.72000122070312,120.48999786376952,124.12999725341795,121.66000366210938,0.0,1419836071.5,,,138.33999633789062,133.0,135.61000061035156,0.0,1593346565.25,136.77000427246094
2013-09-09 23:59:59,129.05999755859375,119.75,121.86000061035156,127.11000061035156,0.0,1484085516.0,,,144.5,123.61000061035156,136.52999877929688,0.0,1477012117.5,126.73999786376952
2013-09-10 23:59:59,129.74000549316406,125.9000015258789,127.2699966430664,125.91000366210938,0.0,1470679164.0,,,131.44000244140625,121.83000183105467,126.76000213623048,0.0,1473965190.5,126.43000030517578
2013-09-11 23:59:59,137.8300018310547,123.2699966430664,125.88999938964844,135.25,0.0,1580450350.0,,,127.33999633789062,119.1500015258789,126.48999786376952,0.0,1389646450.0,119.1500015258789
2013-09-12 23:59:59,136.0800018310547,131.80999755859375,135.5500030517578,133.1300048828125,0.0,1556386219.25,,,125.94000244140624,118.45999908447266,118.88999938964844,0.0,1448411493.75,124.1500015258789
2013-09-13 23:59:59,137.5800018310547,132.27000427246094,132.8300018310547,134.97999572753906,0.0,1578699084.0,,,124.72000122070312,120.48999786376952,124.12999725341795,0.0,1419836071.5,121.66000366210938
2013-09-14 23:59:59,135.85000610351562,128.8699951171875,135.00999450683594,129.22000122070312,0.0,1512038755.5,,,129.05999755859375,119.75,121.86000061035156,0.0,1484085516.0,127.11000061035156
2013-09-15 23:59:59,131.44000244140625,128.25999450683594,129.39999389648438,130.3699951171875,0.0,1526085146.0,,,129.74000549316406,125.9000015258789,127.2699966430664,0.0,1470679164.0,125.91000366210938
2013-09-16 23:59:59,132.72000122070312,129.77000427246094,130.86000061035156,131.72000122070312,0.0,1542395098.0,,,137.8300018310547,123.2699966430664,125.88999938964844,0.0,1580450350.0,135.25
2013-09-17 23:59:59,132.75999450683594,124.88999938964844,131.58999633789062,131.66000366210938,0.0,1542278406.0,,,136.0800018310547,131.80999755859375,135.5500030517578,0.0,1556386219.25,133.1300048828125
2013-09-18 23:59:59,133.1999969482422,130.5399932861328,131.7100067138672,131.47000122070312,0.0,1540598327.5,,,137.5800018310547,132.27000427246094,132.8300018310547,0.0,1578699084.0,134.97999572753906
2013-09-19 23:59:59,131.77000427246094,128.4499969482422,131.3699951171875,129.64999389648438,0.0,1519883708.75,,,135.85000610351562,128.8699951171875,135.00999450683594,0.0,1512038755.5,129.22000122070312
2013-09-20 23:59:59,135.6199951171875,126.68000030517578,129.6999969482422,127.04000091552734,0.0,1489921944.0,,,131.44000244140625,128.25999450683594,129.39999389648438,0.0,1526085146.0,130.3699951171875
2013-09-21 23:59:59,128.61000061035156,126.23999786376952,126.9499969482422,127.43000030517578,0.0,1495101146.75,,,132.72000122070312,129.77000427246094,130.86000061035156,0.0,1542395098.0,131.72000122070312
2013-09-22 23:59:59,133.94000244140625,126.58999633789062,127.87000274658205,129.1199951171875,0.0,1515584736.0,,,132.75999450683594,124.88999938964844,131.58999633789062,0.0,1542278406.0,131.66000366210938
2013-09-23 23:59:59,132.72500610351562,125.66000366210938,128.97999572753906,125.9499969482422,0.0,1479037147.5,,,133.1999969482422,130.5399932861328,131.7100067138672,0.0,1540598327.5,131.47000122070312
2013-09-24 23:59:59,127.45999908447266,125.38999938964844,126.0500030517578,127.25,0.0,1494974356.25,,,131.77000427246094,128.4499969482422,131.3699951171875,0.0,1519883708.75,129.64999389648438
2013-09-25 23:59:59,129.69000244140625,127.33000183105467,127.37999725341795,128.22000122070312,0.0,1507033770.0,,,135.6199951171875,126.68000030517578,129.6999969482422,0.0,1489921944.0,127.04000091552734
2013-09-26 23:59:59,134.9340057373047,127.31999969482422,128.2100067138672,128.3800048828125,0.0,1509434269.0,,,128.61000061035156,126.23999786376952,126.9499969482422,0.0,1495101146.75,127.43000030517578
